iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
860, 16.87,0.0,0,0.0,532.438,427.437,9.0,0.32344,-0.67322,0.85288,197.723,199.428072697,7859.22,0,0,0.0507369,0.000119179
870, 17.09,0.0,0,0.0,544.467,439.466,9.0,0.323658,-0.592758,0.20396,198.325,333,8471.62,0,0,0.0584384,-0.00272872
880, 17.31,0.0,0,0.0,556.646,451.645,9.0,0.322317,-0.368198,-0.0617461,200.479,333,8562.54,0,0,0.0704013,-0.00886185
890, 17.53,0.0,0,0.0,568.948,463.947,9.0,0.32159,0.0118713,-0.124781,202.563,333,8645.46,0,0,0.0995206,-0.0164871
900, 17.75,0.0,0,0.0,581.379,476.378,9.0,0.322345,-0.00832911,-0.248744,204.575,333,8732.1,0,0,0.136142,-0.0183367
910, 17.97,0.0,0,0.0,593.932,488.931,9.0,0.321779,-0.00817671,-0.334523,206.532,333,8812.12,0,0,0.1788,-0.0213802
920, 18.19,0.0,0,0.0,606.603,501.602,9.0,0.321287,-0.00754363,-0.734845,208.436,333,8891.17,0,0,0.226651,-0.0268371
930, 18.41,0.0,0,0.0,619.392,514.391,9.0,0.320796,-0.00759461,-0.29447,210.335,333,8968.44,0,0,0.284846,-0.0272177
940, 18.63,0.0,0,0.0,632.272,527.27,9.0,0.320388,-0.00227543,-0.527988,210.981,211.775831264,8998.67,0,0,0.348056,-0.030117
950, 18.85,0.0,0,0.0,645.172,540.171,9.0,0.320339,-0.00221673,-0.794282,211.744,333,9026.93,0,0,0.409268,-0.030628
960, 19.07,0.0,0,0.0,658.169,553.168,9.0,0.319931,-0.00747758,0.0547471,213.502,333,9098.93,0,0,0.467463,-0.0224583
970, 19.29,0.0,0,0.0,671.244,566.243,9.0,0.319521,-0.00169415,0.266765,213.915,214.709908135,9121.66,0,0,0.523046,-0.0224222
980, 19.51,0.0,0,0.0,684.33,579.329,9.0,0.319488,-0.00182708,0.15901,214.609,333,9147.2,0,0,0.587058,-0.0269652
990, 19.73,0.0,0,0.0,697.591,592.59,9.0,0.319053,-0.0100657,-0.130413,216.39,218.327063088,9044.18,0,0,0.636497,-0.0101236
1000, 19.95,0.0,0,0.0,710.957,605.956,9.0,0.318626,-0.00379304,-0.538384,217.399,218.168030906,9265.46,0,0,0.62945,0.0115137
1010, 20.17,0.0,0,0.0,724.299,619.298,9.0,0.320198,-0.226374,-0.696537,218.018,333,9290.32,0,0,0.570543,0.0231273
1020, 20.39,0.0,0,0.0,737.687,632.686,9.0,0.320196,-0.923372,-0.339601,219.611,333,9360.5,0,0,0.507864,0.0223755
1030, 20.61,0.0,0,0.0,751.161,646.16,9.0,0.31892,-1.30298,0.29672,220.474,221.335650879,9288.7,0,0,0.452286,0.0239869
1040, 20.83,0.0,0,0.0,764.659,659.658,9.0,0.318186,-1.48042,0.56479,221.482,223.041449357,9259.15,0,0,0.402601,0.0236695
1050, 21.05,0.0,0,0.0,778.235,673.234,9.0,0.317124,-1.45353,0.0972831,223.398,333,9505.02,0,0,0.355258,0.0193974
1060, 21.27,0.0,0,0.0,791.823,686.822,9.0,0.315952,-1.1455,-0.658991,220.475,333,9388.1,0,0,0.310763,0.0128828
1070, 21.49,0.0,0,0.0,805.373,700.372,9.0,0.318685,-1.39561,-0.589668,223.0,333,9492.58,0,0,0.270612,0.0113522
1080, 21.71,0.0,0,0.0,819.076,714.074,9.0,0.317031,-1.52613,-0.117103,225.421,333,9563.79,0,0,0.233818,0.0140184
1090, 21.93,0.0,0,0.0,832.852,727.851,9.0,0.315903,-1.39225,0.501211,225.441,227.212124844,9588.69,0,0,0.201511,0.015331
1100, 22.15,0.0,0,0.0,846.655,741.654,9.0,0.314916,-1.05893,0.177975,226.242,333,9597.69,0,0,0.173407,0.0121891
1110, 22.37,0.0,0,0.0,860.497,755.496,9.0,0.31416,-0.464933,-0.484115,226.79,333,9619.22,0,0,0.148225,0.00621227
1120, 22.59,0.0,0,0.0,874.371,769.37,9.0,0.31477,0.0717917,-0.622945,227.307,333,9642.76,0,0,0.125,0.00283819
1130, 22.81,0.0,0,0.0,888.271,783.27,9.0,0.315882,-0.00572724,0.0124922,227.709,333,9130.79,0,0,0.114879,0.00234158
1140, 23.03,0.0,0,0.0,902.221,797.22,9.0,0.315599,-0.00584523,0.382552,229.172,333,7969.44,0,0,0.120916,-0.00332586
1150, 23.25,0.0,0,0.0,916.29,811.289,9.0,0.315039,-0.0104294,0.236237,231.347,234.129064902,8044.88,0,0,0.140004,-0.00765538
1160, 23.47,0.0,0,0.0,930.451,825.45,9.0,0.314571,-0.00183229,0.686297,231.735,232.846401899,8061.36,0,0,0.152524,0.00312738
1170, 23.69,0.0,0,0.0,944.615,839.614,9.0,0.314583,0.000122131,0.391247,231.873,233.065952993,7967.71,0,0,0.143138,0.00839057
1180, 23.91,0.0,0,0.0,958.764,853.763,9.0,0.314643,0.00218246,0.444498,231.361,232.422767702,8048.03,0,0,0.118084,0.0148206
1190, 24.13,0.0,0,0.0,972.905,867.904,9.0,0.315895,-0.194941,0.00771786,231.598,233.555298801,7990.87,0,0,0.0802057,0.0156448
1200, 24.35,0.0,0,0.0,987.075,882.074,9.0,0.315197,-0.48517,-0.190102,232.165,234.365029037,7972.44,0,0,0.0373399,0.0159575
1210, 24.57,0.0,0,0.0,1001.29,896.29,9.0,0.313719,-0.354135,-0.132123,233.157,235.175370117,8107.1,0,0,-0.00582946,0.0154434
1220, 24.79,0.0,0,0.0,1015.56,910.563,9.0,0.312346,0.13295,-1.22067,234.239,236.200905456,8142.39,0,0,-0.0310431,-0.00401159
1230, 25.01,0.0,0,0.0,1029.91,924.913,9.0,0.310457,0.974447,-0.30927,235.515,237.356661078,8181.82,0,0,-0.0165906,-0.0109134
1240, 25.23,0.0,0,0.0,1044.32,939.321,9.0,0.304847,2.97827,0.576136,236.185,238.015401178,8164.57,0,0,0.00522024,-0.00181438
1250, 25.45,0.0,0,0.0,1058.76,953.759,9.0,0.3074,4.92764,0.569279,236.232,238.086110287,8210.68,0,0,0.0020022,0.00861024
1260, 25.67,0.0,0,0.0,1073.22,968.221,9.0,0.310433,5.88695,0.0504185,236.863,333,8235.2,0,0,-0.0222235,0.010708
1270, 25.89,0.0,0,0.0,1087.74,982.74,9.0,0.308193,7.14744,-0.232643,237.826,239.872328454,8144.51,0,0,-0.0354226,-0.00270002
1280, 26.11,0.0,0,0.0,1102.31,997.312,9.0,0.310175,8.05798,0.545221,238.925,333,8303.56,0,0,-0.0215066,-0.00441858
1290, 26.33,0.0,0,0.0,1116.92,1011.92,9.0,0.311939,8.30761,1.16946,239.063,333,8313.65,0,0,-0.0130504,0.00567212
1300, 26.55,0.0,0,0.0,1131.53,1026.53,9.0,0.313781,8.00887,1.72976,235.588,235.819801602,7854.44,0,0,-0.0277392,0.0202639
1310, 26.77,0.0,0,0.0,1145.63,1040.62,9.0,0.31531,7.67513,0.382097,228.585,227.96349937,7559.57,0,0,-0.0740834,0.0239333
1320, 26.99,0.0,0,0.0,1159.06,1054.06,9.0,0.318419,7.26175,0.133117,217.735,291.315761853,7671.71,0,0,-0.129491,0.024142
1330, 27.21,0.0,0,0.0,1172.16,1067.16,9.0,0.320984,7.03259,0.206678,205.787,276.405870394,6583.3,0,0,-0.189459,0.0272148
1340, 27.43,0.0,0,0.0,1184.77,1079.77,9.0,0.320918,7.16863,0.270181,205.987,206.16140981,8243.98,0,0,-0.255007,0.0321652
1350, 27.65,0.0,0,0.0,1196.82,1091.82,9.0,0.323669,6.93417,0.379074,195.174,333,8498.75,0,0,-0.32557,0.0361067
1360, 27.87,0.0,0,0.0,1208.64,1103.64,9.0,0.327884,6.38497,-0.406249,185.556,248.188439694,7097.94,0,0,-0.397224,0.0304323
1370, 28.09,0.0,0,0.0,1219.87,1114.87,9.0,0.32765,5.8965,0.235417,184.637,184.162489837,7718.25,0,0,-0.463684,0.0362572
1380, 28.31,0.0,0,0.0,1230.7,1125.7,9.0,0.328814,5.54949,0.805335,175.433,234.585646987,7676.29,0,0,-0.540223,0.0505981
1390, 28.53,0.0,0,0.0,1241.49,1136.49,9.0,0.32736,6.04221,0.525024,176.13,175.729555213,6959.14,0,0,-0.641735,0.0606677
1400, 28.75,0.0,0,0.0,1251.82,1146.82,9.0,0.332134,5.72338,0.800193,165.761,242.799508864,8994.97,0,0,-0.744684,0.053619
1410, 28.97,0.0,0,0.0,1261.89,1156.88,9.0,0.333667,4.97342,1.0624,153.8,230.198869825,7145.56,0,0,-0.815735,0.0335358
1420, 29.19,0.0,0,0.0,1271.44,1166.44,9.0,0.333408,5.14541,0.510596,155.354,156.636512929,8245.42,0,0,-0.856706,0.0239949
1430, 29.41,0.0,0,0.0,1281.11,1176.11,9.0,0.334988,5.93659,0.895648,156.95,219.307728178,8690.14,0,0,-0.886502,0.0213341
1440, 29.63,0.0,0,0.0,1290.93,1185.93,9.0,0.353614,8.07444,0.920562,158.905,222.468430488,8582.17,0,0,-0.912789,0.0180741
1450, 29.85,0.0,0,0.0,1300.94,1195.94,9.0,0.359866,7.01697,1.37126,160.76,215.083012364,8812.27,0,0,-0.917958,0.00861089
1460, 30.07,0.0,0,0.0,1311.06,1206.06,9.0,0.362122,7.16263,1.11423,163.805,164.645893421,8960.27,0,0,-0.917475,0.00349453
1470, 30.29,0.0,0,0.0,1321.28,1216.28,9.0,0.35955,7.26544,1.5477,165.084,234.41450364,9019.75,0,0,-0.914323,0.00937715
1480, 30.51,0.0,0,0.0,1331.6,1226.6,9.0,0.360085,7.37559,1.88046,167.082,168.393420627,8867.51,0,0,-0.916465,0.0157793
1490, 30.73,0.0,0,0.0,1342.02,1237.02,9.0,0.362181,7.50973,1.12545,168.792,222.110826817,9219.55,0,0,-0.922019,0.00969264
1500, 30.95,0.0,0,0.0,1352.55,1247.55,9.0,0.36594,7.62053,0.822866,171.188,171.92396992,9368.43,0,0,-0.93047,0.00853476
1510, 31.17,0.0,0,0.0,1363.18,1258.18,9.0,0.369699,7.84644,0.982144,172.292,210.553172737,9384.68,0,0,-0.938255,0.00768742
1520, 31.39,0.0,0,0.0,1373.89,1268.89,9.0,0.37063,8.06612,1.38256,173.445,173.909755552,9205.16,0,0,-0.940635,0.0122318
